Date,City,Country,co,no2,o3,pm10,pm25,so2
12/31/2018,Oviedo,ES,0.1,11.5,5.7,29,80,3.6
12/31/2018,Pachuca de Soto,MX,6.5,0.5,19.1,31,28,3.1
12/31/2018,Paris,FR,0.1,19.9,6.5,13,43,1
12/31/2018,Perth,AU,2,3.4,0,19,37,2.9
12/31/2018,Petaẖ Tiqwa,IL,4.5,22.4,7.3,15,38,1.5
12/31/2018,Phoenix,US,4.5,14.9,11,18,43,0.1
12/31/2018,Pohang,KR,4.5,16.7,18.4,19,42,4.3
12/31/2018,Potsdam,DE,0.1,5.7,17.9,16,38,0.6
12/31/2018,Płock,PL,8.7,5.9,16,15,51,7.2
12/31/2018,Qingdao,CN,0.1,15.6,13,53,97,6.1
12/31/2018,Qinhuangdao,CN,9.2,22.9,7.4,47,87,13.7
12/31/2018,Qiqihar,CN,6.4,7.4,24.8,53,122,5.1
12/31/2018,Rayong,TH,0.1,4.7,14.6,23,57,1.1
12/31/2018,Rijeka,HR,0.1,2.6,6.1,6,34,3.8
12/31/2018,Rome,IT,0.1,17.9,11.4,20,59,0.5
12/31/2018,Saitama,JP,3.4,6.5,19.2,5,21,1.5
12/31/2018,Samsun,TR,5.9,18.3,14.7,53,21,8.2
12/31/2018,Samut Prakan,TH,0.1,8.1,17,34,74,3.2
12/31/2018,San Jose,US,2.9,7.5,25.6,9,17,1.5
12/31/2018,Sanandaj,IR,0,0,0,0,0,0
12/31/2018,Santiago,CL,5.3,12.7,14.5,40,52,1.8
12/31/2018,Sapporo,JP,3.4,16.7,21.6,6,17,2.9
12/31/2018,Sarajevo,BA,4.2,14.7,15.1,36,91,15.8
12/31/2018,Sejong,KR,10,31.5,4.8,51,104,7.2
12/31/2018,Sendai,JP,0.1,6.5,18.4,4,13,4.3
12/31/2018,Seongnam-si,KR,8.9,36.2,5.6,45,91,5.8
12/31/2018,Seoul,KR,8.9,42.6,4,42,87,7.2
12/31/2018,Shanghai,CN,5.5,17,12.2,33,91,3.1
12/31/2018,Shantou,CN,6.4,9.2,10.6,37,87,5.1
12/31/2018,Shenyang,CN,12.7,23.8,6.5,80,165,15.8
12/31/2018,Shenzhen,CN,6.5,12.4,9,45,93,4.1
12/31/2018,Shijiazhuang,CN,19.6,31.6,4.1,117,190,24.4
12/31/2018,Shizuoka,JP,2.3,4.7,19.2,5,17,1.5
12/31/2018,Skopje,MK,0.1,10.5,2.2,78,122,2.1
12/31/2018,Strasbourg,FR,0.1,13.8,2.5,22,68,1.1
12/31/2018,Suncheon,KR,5.6,12.1,17.6,19,53,5.8
12/31/2018,Surrey,CA,0.1,8.4,1.1,9,18,0.2
12/31/2018,Suwon,KR,7.8,36.2,5.6,44,97,5.8
12/31/2018,Suzhou,CN,8.2,20.6,9.4,52,119,4.1
12/31/2018,Sydney,AU,3.4,6.5,26.4,30,55,1.5
12/31/2018,Szczecin,PL,0.1,6.7,14,16,58,1.8
12/31/2018,Szeged,HU,1.9,3.4,11.1,10,37,4
12/31/2018,São José dos Campos,BR,1,3.7,24,19,55,1.1
12/31/2018,São Paulo,BR,2.8,6.9,24.8,21,59,1.1
12/31/2018,Tabriz,IR,0,0,0,0,0,0
12/31/2018,Taichung,TW,3.2,8.4,21.6,14,30,2.9
12/31/2018,Tainan,TW,3.5,11.2,16.8,32,53,4.3
12/31/2018,Taipei,TW,3.3,11.2,23.3,10,21,2.9
12/31/2018,Taitung City,TW,3,3.8,18.4,10,25,1.5
12/31/2018,Taiyuan,CN,15.4,31.1,3.7,89,162,29.9
12/31/2018,Takamatsu,JP,2.3,3.8,20,7,21,1.5
12/31/2018,Talca,CL,3.6,3.7,9.8,22,15,1.5
12/31/2018,Taoyuan City,TW,2.8,8.4,25.6,10,25,2.9
12/31/2018,Tarnów,PL,4.3,6.6,23.3,14,57,2.6
12/31/2018,Tehran,IR,0,0,0,0,0,0
12/31/2018,Tel Aviv,IL,6.7,22.5,7.3,19,56,1.5
12/31/2018,Tepic,MX,12.4,10,3.7,35,50,9.2
12/31/2018,Thiruvananthapuram,IN,31.6,3.1,31.9,64,145,5.7
12/31/2018,Tokyo,JP,3.4,8.4,21.6,5,17,1.5
12/31/2018,Toluca,MX,9,14.9,12.5,50,74,6.3
12/31/2018,Toyama,JP,4.5,5.6,20,6,17,1.5
12/31/2018,Trabzon,TR,8.4,18.3,13,31,59,5.6
12/31/2018,Tucson,US,1.8,4.4,28.1,11,21,0.2
12/31/2018,Ulan Bator,MN,28.3,34.3,2.1,139,207,31.5
12/31/2018,Ulsan,KR,5.6,20.4,14.5,21,46,4.3
12/31/2018,Utrecht,NL,1.7,8.3,12.6,17,50,0.2
12/31/2018,Utsunomiya,JP,3.4,9.3,12.1,8,30,1.5
12/31/2018,Vancouver,CA,0.1,8.9,2.7,8,18,0.3
12/31/2018,Vereeniging,ZA,5.1,2.3,9.4,31,63,3.1
12/31/2018,Visakhapatnam,IN,5,20.8,36.8,81,153,12.6
12/31/2018,Warsaw,PL,5.8,6.1,19.8,9,35,4.3
12/31/2018,Wollongong,AU,2.3,5.6,21.6,35,53,1.5
12/31/2018,Wrocław,PL,4.8,9.9,18.5,15,48,1.4
12/31/2018,Wuhan,CN,7.6,17,10.6,40,117,4.1
12/31/2018,Wuxi,CN,6.4,13.3,9.8,50,104,5.6
12/31/2018,Xiamen,CN,5.5,5.5,22,11,38,1.1
